1708726952.095557	0.000000	0.000000	-0.625062	0.220205
1708726952.105514	0.000000	0.000000	-0.625062	0.220205
1708726952.115577	0.000000	0.000000	-0.349424	0.220205
1708726952.125333	0.000000	0.000000	-0.346316	0.220205
1708726952.135462	0.000000	0.000000	-0.345175	0.220205
1708726952.145590	0.000000	0.000000	-0.348179	0.220205
1708726952.155822	0.000000	0.000000	-0.352537	0.220205
1708726952.165763	0.000000	0.000000	-0.349308	0.220205
1708726952.175718	0.000000	0.000000	-0.345646	0.220205
1708726952.185745	0.000000	0.000000	-0.345465	0.220205
1708726952.195754	0.000000	0.000000	-0.345238	0.220205
1708726952.205517	0.000000	0.000000	-0.349052	0.220205
1708726952.215491	0.000000	0.000000	-0.347500	0.220205
1708726952.226464	0.000000	0.000000	-0.347824	0.220205
1708726952.236990	0.000000	0.000000	-0.345090	0.219815
1708726952.246464	0.000000	0.000000	-0.347774	0.219815
1708726952.256596	0.000000	0.000000	-0.348456	0.219815
1708726952.266583	0.000000	0.000000	-0.347621	0.219815
1708726952.276562	0.000000	0.000000	-0.345136	0.219815
1708726952.287032	0.000000	0.000000	-0.338854	0.219815
1708726952.297143	0.000000	0.000000	-0.345722	0.219815
1708726952.307082	0.000000	0.000000	-0.344506	0.217087
1708726952.316558	0.000000	0.000000	-0.349366	0.215138
1708726952.327029	0.000000	0.000000	-0.345538	0.212410
1708726952.337085	0.000000	0.000000	-0.348071	0.209292
1708726952.347043	0.000000	0.000000	-0.344013	0.205005
1708726952.356711	0.000000	0.000000	-0.345028	0.198769
1708726952.366575	0.000000	0.000000	-0.345591	0.191364
1708726952.376648	0.000000	0.000000	-0.346800	0.182010
1708726952.386781	0.000000	0.000000	-0.344420	0.171877
1708726952.397709	0.000000	0.000000	-0.347715	0.159795
1708726952.406551	0.000000	0.000000	-0.344841	0.148492
1708726952.417238	0.000000	0.000000	-0.337457	0.134462
1708726952.426675	0.000000	0.000000	-0.348397	0.119651
1708726952.436923	0.000000	0.000000	-0.349040	0.103282
1708726952.446606	0.000000	0.000000	-0.349039	0.086133
1708726952.456835	0.000000	0.000000	-0.347517	0.068595
