1708724482.976526	0.000000	0.000000	-0.625062	-0.021436
1708724482.986850	0.000000	0.000000	-0.625062	-0.021436
1708724482.996658	0.000000	0.000000	-0.715452	-0.021436
1708724483.006393	0.000000	0.000000	-0.718262	-0.021436
1708724483.016619	0.000000	0.000000	-0.718322	-0.021436
1708724483.026828	0.000000	0.000000	-0.717844	-0.021436
1708724483.037109	0.000000	0.000000	-0.718035	-0.021436
1708724483.046517	0.000000	0.000000	-0.717087	-0.021436
1708724483.056829	0.000000	0.000000	-0.700863	-0.021436
1708724483.066582	0.000000	0.000000	-0.717228	-0.021436
1708724483.076538	0.000000	0.000000	-0.718285	-0.021436
1708724483.086677	0.000000	0.000000	-0.718515	-0.021436
1708724483.096775	0.000000	0.000000	-0.717614	-0.021436
1708724483.106654	0.000000	0.000000	-0.718433	-0.021436
1708724483.116995	0.000000	0.000000	-0.718688	-0.021436
1708724483.126428	0.000000	0.000000	-0.718492	-0.024164
1708724483.137001	0.000000	0.000000	-0.717802	-0.026503
1708724483.146842	0.000000	0.000000	-0.716656	-0.029231
1708724483.156813	0.000000	0.000000	-0.716312	-0.033128
1708724483.166509	0.000000	0.000000	-0.718719	-0.037805
1708724483.176960	0.000000	0.000000	-0.718111	-0.044041
1708724483.186852	0.000000	0.000000	-0.717587	-0.051446
1708724483.196550	0.000000	0.000000	-0.718654	-0.060410
1708724483.206670	0.000000	0.000000	-0.717335	-0.070933
1708724483.216934	0.000000	0.000000	-0.717295	-0.083405
1708724483.227489	0.000000	0.000000	-0.713942	-0.094708
1708724483.236819	0.000000	0.000000	-0.718712	-0.108738
1708724483.246571	0.000000	0.000000	-0.718004	-0.123549
1708724483.256708	0.000000	0.000000	-0.718790	-0.139138
1708724483.266869	0.000000	0.000000	-0.718915	-0.155508
1708724483.276668	0.000000	0.000000	-0.718755	-0.171097
1708724483.286844	0.000000	0.000000	-0.718547	-0.186297
1708724483.296941	0.000000	0.000000	-0.717878	-0.201108
1708724483.306708	0.000000	0.000000	-0.717916	-0.218256
1708724483.316896	0.000000	0.000000	-0.718643	-0.229949
1708724483.326722	0.000000	0.000000	-0.718546	-0.239303
1708724483.337348	0.000000	0.000000	-0.718600	-0.247487
1708724483.346662	0.000000	0.000000	-0.718691	-0.253333
1708724483.357403	0.000000	0.000000	-0.718624	-0.258010
1708724483.366529	0.000000	0.000000	-0.716685	-0.262297
1708724483.376885	0.000000	0.000000	-0.716625	-0.265026
1708724483.386579	0.000000	0.000000	-0.714805	-0.270482
1708724483.396800	0.000000	0.000000	-0.718256	-0.271262
1708724483.407117	0.000000	0.000000	-0.717993	-0.267364
1708724483.418103	0.000000	0.000000	-0.718404	-0.267754
1708724483.426890	0.000000	0.000000	-0.718815	-0.267754
1708724483.437050	0.000000	0.000000	-0.718412	-0.267754
1708724483.446986	0.000000	0.000000	-0.717947	-0.269703
1708724483.457138	0.000000	0.000000	-0.717893	-0.270092
1708724483.466615	0.000000	0.000000	-0.718603	-0.268144
1708724483.476594	0.000000	0.000000	-0.718387	-0.268144
1708724483.486686	0.000000	0.000000	-0.717869	-0.264246
1708724483.496643	0.000000	0.000000	-0.706829	-0.264246
1708724483.507044	0.000000	0.000000	-0.718006	-0.263856
1708724483.516788	0.000000	0.000000	-0.709632	-0.263856
1708724483.527271	0.000000	0.000000	-0.718702	-0.264246
1708724483.537868	0.000000	0.000000	-0.718708	-0.264246
1708724483.546676	0.000000	0.000000	-0.718316	-0.263467
1708724483.556658	0.000000	0.000000	-0.717783	-0.263856
1708724483.566705	0.000000	0.000000	-0.718724	-0.263856
1708724483.576567	0.000000	0.000000	-0.718830	-0.263856
1708724483.587299	0.000000	0.000000	-0.717435	-0.263856
1708724483.596917	0.000000	0.000000	-0.718592	-0.263856
1708724483.606976	0.000000	0.000000	-0.718042	-0.263856
1708724483.615678	0.000000	0.000000	-0.716979	-0.263856
1708724483.626878	0.000000	0.000000	-0.718701	-0.263467
1708724483.636623	0.000000	0.000000	-0.715665	-0.263856
1708724483.646619	0.000000	0.000000	-0.717649	-0.263077
1708724483.657333	0.000000	0.000000	-0.718525	-0.262687
1708724483.666802	0.000000	0.000000	-0.718575	-0.262687
1708724483.676808	0.000000	0.000000	-0.718378	-0.263077
1708724483.686663	0.000000	0.000000	-0.718399	-0.262687
1708724483.696573	0.000000	0.000000	-0.718488	-0.262687
1708724483.706959	0.000000	0.000000	-0.717803	-0.262687
1708724483.716126	0.000000	0.000000	-0.717531	-0.262687
1708724483.725784	0.000000	0.000000	-0.718431	-0.263077
1708724483.735752	0.000000	0.000000	-0.718357	-0.262687
1708724483.745921	0.000000	0.000000	-0.717836	-0.262297
1708724483.755924	0.000000	0.000000	-0.718267	-0.262297
1708724483.765785	0.000000	0.000000	-0.718288	-0.262687
1708724483.775708	0.000000	0.000000	-0.718819	-0.262687
1708724483.786029	0.000000	0.000000	-0.718112	-0.262687
1708724483.796110	0.000000	0.000000	-0.717964	-0.263077
1708724483.805787	0.000000	0.000000	-0.718361	-0.263467
1708724483.814968	0.000000	0.000000	-0.718586	-0.263856
1708724483.825561	0.000000	0.000000	-0.706297	-0.263856
1708724483.835714	0.000000	0.000000	-0.717993	-0.263856
1708724483.845512	0.000000	0.000000	-0.718590	-0.265415
1708724483.855851	0.000000	0.000000	-0.718467	-0.265415
1708724483.865858	0.000000	0.000000	-0.716600	-0.265805
1708724483.875697	0.000000	0.000000	-0.718000	-0.265805
1708724483.885783	0.000000	0.000000	-0.718612	-0.266195
1708724483.896042	0.000000	0.000000	-0.718458	-0.266195
1708724483.906040	0.000000	0.000000	-0.717126	-0.265805
1708724483.914843	0.000000	0.000000	-0.718469	-0.265805
1708724483.925657	0.000000	0.000000	-0.715816	-0.265805
1708724483.936170	0.000000	0.000000	-0.718046	-0.266195
1708724483.945710	0.000000	0.000000	-0.718617	-0.265415
1708724483.955993	0.000000	0.000000	-0.717523	-0.265805
1708724483.966049	0.000000	0.000000	-0.717789	-0.265805
1708724483.976111	0.000000	0.000000	-0.718176	-0.265805
1708724483.986916	0.000000	0.000000	-0.717940	-0.265805
1708724483.995656	0.000000	0.000000	-0.717810	-0.265415
1708724484.005617	0.000000	0.000000	-0.718645	-0.265805
1708724484.014595	0.000000	0.000000	-0.717597	-0.265805
1708724484.025012	0.000000	0.000000	-0.716631	-0.266195
1708724484.036005	0.000000	0.000000	-0.717920	-0.266195
1708724484.045849	0.000000	0.000000	-0.718604	-0.265805
1708724484.055994	0.000000	0.000000	-0.718586	-0.265805
1708724484.065975	0.000000	0.000000	-0.704450	-0.265805
1708724484.075867	0.000000	0.000000	-0.717324	-0.265805
1708724484.085872	0.000000	0.000000	-0.719278	-0.266195
1708724484.096209	0.000000	0.000000	-0.717799	-0.266585
1708724484.105621	0.000000	0.000000	-0.718137	-0.266585
1708724484.114626	0.000000	0.000000	-0.718337	-0.266585
1708724484.125999	0.000000	0.000000	-0.718559	-0.266974
1708724484.136204	0.000000	0.000000	-0.717869	-0.266974
1708724484.145691	0.000000	0.000000	-0.714134	-0.267754
1708724484.155914	0.000000	0.000000	-0.717155	-0.267754
1708724484.165696	0.000000	0.000000	-0.718485	-0.268533
1708724484.175803	0.000000	0.000000	-0.717971	-0.268144
1708724484.185909	0.000000	0.000000	-0.717942	-0.268533
1708724484.195776	0.000000	0.000000	-0.718375	-0.268533
1708724484.205732	0.000000	0.000000	-0.718534	-0.268923
1708724484.214830	0.000000	0.000000	-0.709648	-0.268923
1708724484.225595	0.000000	0.000000	-0.717859	-0.268533
1708724484.236245	0.000000	0.000000	-0.717765	-0.268533
1708724484.245925	0.000000	0.000000	-0.716816	-0.268144
1708724484.255915	0.000000	0.000000	-0.718359	-0.268144
1708724484.265721	0.000000	0.000000	-0.717303	-0.267754
1708724484.276315	0.000000	0.000000	-0.718863	-0.268144
1708724484.285810	0.000000	0.000000	-0.716890	-0.267754
1708724484.295992	0.000000	0.000000	-0.717894	-0.267754
1708724484.305629	0.000000	0.000000	-0.718379	-0.268923
1708724484.314698	0.000000	0.000000	-0.717716	-0.268923
1708724484.325799	0.000000	0.000000	-0.714473	-0.268923
1708724484.335830	0.000000	0.000000	-0.718471	-0.269313
1708724484.345739	0.000000	0.000000	-0.717510	-0.270092
1708724484.355821	0.000000	0.000000	-0.718564	-0.270092
1708724484.365530	0.000000	0.000000	-0.717513	-0.270092
1708724484.375842	0.000000	0.000000	-0.717720	-0.270482
1708724484.385510	0.000000	0.000000	-0.717466	-0.270872
1708724484.396302	0.000000	0.000000	-0.718376	-0.270872
1708724484.405621	0.000000	0.000000	-0.717778	-0.270482
1708724484.414982	0.000000	0.000000	-0.717769	-0.270482
1708724484.425594	0.000000	0.000000	-0.707748	-0.270482
1708724484.435694	0.000000	0.000000	-0.707970	-0.270482
1708724484.445929	0.000000	0.000000	-0.706867	-0.270482
1708724484.456065	0.000000	0.000000	-0.706427	-0.270482
1708724484.465818	0.000000	0.000000	-0.717316	-0.270092
1708724484.476013	0.000000	0.000000	-0.718441	-0.270482
1708724484.485905	0.000000	0.000000	-0.718320	-0.270482
1708724484.495677	0.000000	0.000000	-0.717465	-0.271262
1708724484.505523	0.000000	0.000000	-0.714463	-0.270872
1708724484.514896	0.000000	0.000000	-0.718168	-0.270872
1708724484.525132	0.000000	0.000000	-0.718532	-0.270872
1708724484.535723	0.000000	0.000000	-0.718623	-0.271262
1708724484.546018	0.000000	0.000000	-0.717724	-0.271262
1708724484.555861	0.000000	0.000000	-0.718483	-0.271262
1708724484.565621	0.000000	0.000000	-0.718574	-0.271262
1708724484.575586	0.000000	0.000000	-0.716832	-0.271262
1708724484.586038	0.000000	0.000000	-0.716981	-0.269703
1708724484.595862	0.000000	0.000000	-0.717596	-0.269703
1708724484.605794	0.000000	0.000000	-0.717283	-0.269703
1708724484.615677	0.000000	0.000000	-0.718634	-0.269703
1708724484.625554	0.000000	0.000000	-0.718032	-0.269703
1708724484.635929	0.000000	0.000000	-0.717870	-0.269703
1708724484.645672	0.000000	0.000000	-0.718285	-0.269703
1708724484.656090	0.000000	0.000000	-0.717424	-0.270092
1708724484.666031	0.000000	0.000000	-0.718058	-0.269703
1708724484.676006	0.000000	0.000000	-0.716856	-0.270092
1708724484.685803	0.000000	0.000000	-0.712954	-0.270482
1708724484.696131	0.000000	0.000000	-0.718605	-0.271262
1708724484.705755	0.000000	0.000000	-0.718594	-0.271262
1708724484.715749	0.000000	0.000000	-0.718512	-0.271651
1708724484.725973	0.000000	0.000000	-0.718423	-0.271262
1708724484.735840	0.000000	0.000000	-0.705065	-0.271262
1708724484.745696	0.000000	0.000000	-0.718279	-0.271262
1708724484.755545	0.000000	0.000000	-0.718352	-0.271262
1708724484.765931	0.000000	0.000000	-0.716901	-0.271262
1708724484.775716	0.000000	0.000000	-0.716182	-0.271262
1708724484.785869	0.000000	0.000000	-0.718217	-0.270872
1708724484.795813	0.000000	0.000000	-0.718416	-0.270872
1708724484.805971	0.000000	0.000000	-0.717527	-0.270872
1708724484.815808	0.000000	0.000000	-0.718497	-0.270872
1708724484.825968	0.000000	0.000000	-0.718086	-0.270872
1708724484.836090	0.000000	0.000000	-0.717463	-0.270872
1708724484.846187	0.000000	0.000000	-0.706826	-0.273600
1708724484.855967	0.000000	0.000000	-0.718131	-0.273600
1708724484.865849	0.000000	0.000000	-0.718171	-0.273600
1708724484.875712	0.000000	0.000000	-0.718603	-0.273600
1708724484.885624	0.000000	0.000000	-0.718411	-0.275159
1708724484.895941	0.000000	0.000000	-0.716501	-0.275159
1708724484.905676	0.000000	0.000000	-0.717806	-0.275159
1708724484.915828	0.000000	0.000000	-0.718492	-0.275159
1708724484.926088	0.000000	0.000000	-0.716989	-0.275549
1708724484.935874	0.000000	0.000000	-0.718675	-0.275549
1708724484.945565	0.000000	0.000000	-0.717151	-0.272821
1708724484.956017	0.000000	0.000000	-0.716632	-0.273210
1708724484.967090	0.000000	0.000000	-0.718486	-0.273210
