0.062626,0,-0.009744
0.072468,0.000041,-0.009744
0.082525,0.00009,-0.009744
0.092456,0.000147,-0.009744
0.10244,0.000215,-0.009744
0.112403,0.000293,-0.009744
0.122442,0.000383,-0.010133
0.132419,0.000486,-0.010133
0.142364,0.000603,-0.010133
0.152331,0.000735,-0.010133
0.162432,0.000884,-0.010523
0.17234,0.001049,-0.010523
0.18253,0.001236,-0.010523
0.19269,0.001443,-0.010523
0.202026,0.001653,-0.010523
0.212066,0.001899,-0.010523
0.221868,0.002161,-0.010523
0.232442,0.002468,-0.010523
0.242457,0.002785,-0.010523
0.252498,0.003129,-0.010133
0.262547,0.0035,-0.009744
0.272505,0.003896,-0.009744
0.282409,0.004319,-0.009744
0.292512,0.00478,-0.009744
0.302563,0.00527,-0.009744
0.312633,0.005794,-0.009354
0.322451,0.006338,-0.008574
0.332408,0.006923,-0.008185
0.342521,0.007553,-0.007795
0.352482,0.00821,-0.007795
0.362437,0.008905,-0.007405
0.372563,0.00965,-0.007015
0.382582,0.010428,-0.006626
0.392474,0.011237,-0.006236
0.402534,0.012101,-0.005846
0.412425,0.012994,-0.005846
0.422739,0.01397,-0.005846
0.437568,0.015443,-0.005846
0.447511,0.0165,-0.005846
0.452539,0.017059,-0.004677
0.462547,0.018195,-0.004677
0.472488,0.019374,-0.004677
0.487544,0.021235,-0.004677
0.492537,0.021892,-0.004677
0.502577,0.023239,-0.004677
0.512682,0.024651,-0.003508
0.522684,0.026104,-0.003508
0.532542,0.027593,-0.003508
0.542498,0.029153,-0.003118
0.552567,0.03079,-0.003118
0.567631,0.033332,-0.002338
0.577521,0.035093,-0.001169
0.587568,0.036945,-0.00039
0.597538,0.038848,0.00039
0.607487,0.040813,0.001169
0.617546,0.042866,0.001559
0.627541,0.044975,0.002338
0.63751,0.047149,0.004287
0.647538,0.049406,0.004677
0.65756,0.051735,0.004677
0.667489,0.054116,0.005067
0.677668,0.056633,0.005846
0.687545,0.059152,0.006626
0.697542,0.061778,0.007405
0.707562,0.06449,0.007795
0.71759,0.067286,0.008574
0.727572,0.070151,0.009744
0.73756,0.073101,0.009354
0.747509,0.076125,0.010523
0.757406,0.079218,0.012082
0.767432,0.082439,0.013251
0.777436,0.085742,0.014031
0.787426,0.089133,0.01481
0.797569,0.092669,0.015979
0.80752,0.096234,0.017538
0.817399,0.099868,0.018708
0.827503,0.103682,0.019487
0.837489,0.107552,0.021826
0.847582,0.111566,0.022995
0.857493,0.115609,0.024164
0.86753,0.119809,0.025333
0.877644,0.124148,0.026892
0.887443,0.12846,0.028062
0.897599,0.133038,0.029231
0.907568,0.137645,0.0304
0.917539,0.142366,0.031959
0.927488,0.14719,0.033518
0.937515,0.15217,0.034687
0.947536,0.157266,0.036246
0.957565,0.162487,0.037415
0.967454,0.167758,0.038974
0.977431,0.173198,0.040533
0.987552,0.178845,0.042482
0.997599,0.184581,0.044431
1.007524,0.190377,0.04599
1.017616,0.196403,0.047549
1.027521,0.202452,0.049108
1.037444,0.208644,0.051056
1.047407,0.214998,0.052615
1.057561,0.221615,0.054954
1.067566,0.228278,0.056123
1.077563,0.235079,0.058072
1.087541,0.24201,0.060021
1.097477,0.249058,0.061579
1.107517,0.256327,0.063528
1.117616,0.263789,0.065087
1.127534,0.271269,0.067036
1.137581,0.278997,0.069374
1.147454,0.286743,0.072103
1.157537,0.294807,0.073662
1.16752,0.302948,0.076779
1.177584,0.311311,0.079118
1.187466,0.319678,0.081846
1.197434,0.328273,0.085354
1.207459,0.337075,0.088862
1.217513,0.346061,0.091979
1.227511,0.355155,0.095487
1.237332,0.364242,0.098215
1.247493,0.3738,0.101333
1.257378,0.383255,0.104841
1.267462,0.393054,0.107569
1.277396,0.40286,0.111077
1.287438,0.412924,0.113805
1.297379,0.423036,0.116533
1.307397,0.433372,0.119262
1.317338,0.443771,0.122769
1.327392,0.454429,0.126277
1.337455,0.465234,0.129395
1.347385,0.476028,0.132513
1.357531,0.487185,0.13641
1.367414,0.498175,0.140308
1.377446,0.509445,0.143815
1.387443,0.520785,0.148103
1.397391,0.532171,0.15239
1.407482,0.543815,0.156677
1.417371,0.555311,0.160185
1.427538,0.567207,0.164082
1.437397,0.57881,0.168369
1.447526,0.590786,0.172656
1.457427,0.602537,0.176164
1.467577,0.614616,0.180062
1.477395,0.62632,0.184349
1.487538,0.638416,0.188246
1.49745,0.650229,0.192144
1.507595,0.662295,0.196431
1.517295,0.673792,0.201108
1.527282,0.685576,0.205785
1.537431,0.697476,0.209682
1.547421,0.709096,0.214359
1.55734,0.720524,0.219426
1.567387,0.73197,0.224492
1.577332,0.743149,0.228779
1.587591,0.754507,0.233846
1.59748,0.765261,0.238523
1.607464,0.775907,0.24359
1.617554,0.786428,0.247487
1.62745,0.796491,0.251774
1.642564,0.811441,0.256451
1.647422,0.816015,0.260738
1.657365,0.825222,0.263856
1.667439,0.834203,0.268144
1.6776,0.842885,0.272041
1.687398,0.850868,0.275549
1.69748,0.858676,0.278667
1.707676,0.866129,0.281785
1.717604,0.872928,0.285292
1.727375,0.879164,0.2888
1.737386,0.885076,0.291918
1.747461,0.890517,0.295426
1.757479,0.895402,0.299323
1.767523,0.899762,0.302831
1.777333,0.90348,0.305949
1.78747,0.906767,0.309456
1.797447,0.909427,0.312574
1.812481,0.91257,0.315692
1.817455,0.913171,0.31881
1.827463,0.914088,0.321928
1.837418,0.914412,0.325046
1.852414,0.914016,0.327385
1.857428,0.913439,0.329723
1.867379,0.912001,0.331282
1.877421,0.909966,0.332841
1.887411,0.907361,0.33401
1.897436,0.904176,0.335569
1.907451,0.900431,0.335959
1.917427,0.896153,0.336738
1.927401,0.891341,0.336349
1.942381,0.883334,0.335959
1.952333,0.87727,0.335959
1.96256,0.870548,0.335179
1.972519,0.863529,0.3344
1.982568,0.856003,0.333621
1.992497,0.848144,0.332451
2.00244,0.839875,0.330892
2.012302,0.831299,0.329723
